SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
460,2020-03-16T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,28,5,33,70,103,48,0,2,105,287
461,2020-03-16T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,498,156,654,1620,2274,301,130,69,2473,35052
462,2020-03-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,94,32,126,90,216,53,7,6,229,1688
463,2020-03-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,5,2,7,13,20,8,0,0,20,262
464,2020-03-17T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,71,11,82,200,282,50,1,8,291,2149
465,2020-03-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,45,10,55,57,112,25,1,1,114,1293
466,2020-03-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,60,28,9,460,2685
467,2020-03-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1566,223,1789,1615,3404,409,134,393,3931,14510
468,2020-03-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,104,21,125,222,347,8,17,30,394,4958
469,2020-03-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,314,44,358,192,550,84,34,23,607,9436
470,2020-03-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,299,85,384,277,661,111,57,60,778,2509
471,2020-03-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6953,879,7832,4263,12095,1571,2485,1640,16220,46449
472,2020-03-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,599,109,708,594,1302,129,0,69,1371,3225
473,2020-03-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,7,5,12,7,19,4,5,1,25,301
474,2020-03-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1378,206,1584,180,1764,381,0,133,1897,6543
475,2020-03-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,155,14,169,151,320,110,2,18,340,3077
476,2020-03-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,36,4,40,75,115,10,0,2,117,1003
477,2020-03-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,86,28,114,112,226,24,8,3,237,2916
478,2020-03-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,329,143,472,552,1024,187,12,17,1053,6727
479,2020-03-17T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,107,22,129,239,368,7,10,7,385,1727
480,2020-03-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,36,21,57,135,192,33,4,1,197,1323
481,2020-03-17T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,35,6,41,93,134,31,0,2,136,398
482,2020-03-17T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,548,171,719,1769,2488,231,136,80,2704,35478
483,2020-03-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,34,7,7,263,2054
484,2020-03-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,9,2,11,16,27,7,0,0,27,262
485,2020-03-18T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,85,1,9,376,2844
486,2020-03-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,45,11,56,70,126,15,2,1,129,1668
487,2020-03-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,0,28,9,460,2685
488,2020-03-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1784,247,2031,1884,3915,594,152,458,4525,15461
489,2020-03-18T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,128,27,155,261,416,68,15,31,462,4958
490,2020-03-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,374,44,418,232,650,117,42,32,724,11145
491,2020-03-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,401,100,501,243,744,109,70,73,887,2912
492,2020-03-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7285,924,8209,4057,12266,1493,3488,1959,17713,48983
493,2020-03-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,638,119,757,719,1476,197,0,92,1568,4109
494,2020-03-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,7,6,13,8,21,3,6,1,28,361
495,2020-03-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1780,227,2007,180,2187,444,0,154,2341,7516
496,2020-03-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,156,30,186,176,362,43,2,19,383,3433
497,2020-03-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,42,7,49,83,132,17,0,2,134,1135
498,2020-03-18T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,100,29,129,138,267,45,12,3,282,3294
499,2020-03-18T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,427,160,587,704,1291,277,17,22,1330,7606
500,2020-03-18T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,141,22,163,273,436,70,12,7,455,2187
501,2020-03-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,54,21,75,166,241,50,4,2,247,1601
502,2020-03-18T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,41,3,44,118,162,29,0,3,165,486
503,2020-03-18T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,646,195,841,2112,2953,510,167,94,3214,40841
504,2020-03-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,122,8,11,385,2409
505,2020-03-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,24,37,10,0,0,37,353
506,2020-03-19T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,87,18,105,316,421,60,1,14,436,3568
507,2020-03-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,60,13,73,91,164,40,2,3,169,2342
508,2020-03-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,213,36,249,356,605,192,30,17,652,3544
509,2020-03-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1900,260,2160,2346,4506,689,177,531,5214,18344
510,2020-03-19T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,29,163,359,522,137,41,36,599,4052
511,2020-03-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,426,45,471,270,741,99,44,38,823,11145
512,2020-03-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,491,112,603,280,883,172,85,91,1059,3348
513,2020-03-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7387,1006,8393,5545,13938,2171,3778,2168,19884,52244
514,2020-03-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,656,141,797,825,1622,169,0,115,1737,4512
515,2020-03-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,6,25,13,38,18,6,2,46,426
516,2020-03-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2279,257,2536,218,2754,591,3,175,2932,8853
517,2020-03-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,173,31,204,245,449,95,4,25,478,4046
518,2020-03-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,43,9,52,152,204,72,0,2,206,1334
519,2020-03-19T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,143,36,179,142,321,58,15,4,340,3961
520,2020-03-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,501,178,679,743,1422,152,22,38,1482,8873
521,2020-03-19T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,169,30,199,292,491,68,20,12,523,2203
522,2020-03-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,69,21,90,238,328,87,4,2,334,1954
523,2020-03-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,47,9,56,153,209,50,0,6,215,608
524,2020-03-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,771,209,980,2189,3169,270,200,115,3484,44658
525,2020-03-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,190,48,238,184,422,64,10,17,449,2695
526,2020-03-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,39,52,15,0,0,52,443
527,2020-03-20T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,99,24,123,407,530,112,1,17,548,4433
528,2020-03-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,71,16,87,114,201,38,2,4,207,2690
529,2020-03-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,130,41,171,531,702,97,30,17,749,3845
530,2020-03-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,2083,267,2350,2739,5089,754,239,640,5968,20753
531,2020-03-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,143,32,175,380,555,57,63,38,656,4964
532,2020-03-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,537,47,584,328,912,185,53,43,1008,13889
533,2020-03-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,573,121,694,307,1001,162,101,119,1221,3794
534,2020-03-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7735,1050,8785,6635,15420,2380,4295,2549,22264,57174
535,2020-03-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,704,138,842,1002,1844,244,0,137,1981,5170
536,2020-03-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,20,6,26,13,39,4,6,5,50,426
537,2020-03-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1541,280,1821,1423,3244,529,8,209,3461,9975
538,2020-03-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,191,31,222,329,551,103,4,26,581,4789
539,2020-03-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,56,15,71,217,288,87,3,2,293,1912
540,2020-03-20T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,168,42,210,169,379,68,25,4,408,4468
541,2020-03-20T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,601,189,790,923,1713,311,33,47,1793,10405
542,2020-03-20T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,198,34,232,368,600,119,29,13,642,2656
543,2020-03-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,75,24,99,285,384,61,4,7,395,2303
544,2020-03-20T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,9,63,194,257,49,0,7,264,814
545,2020-03-20T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,843,236,1079,2598,3677,547,223,131,4031,49288
546,2020-03-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,185,44,229,265,494,80,13,22,529,3035
547,2020-03-21T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,12,7,19,47,66,14,0,0,66,522
548,2020-03-21T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,127,30,157,443,600,73,1,20,621,5179
549,2020-03-21T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,73,16,89,136,225,28,5,5,235,3050
550,2020-03-21T17:00:00,ITA,15,Campania,40.83956555,14.25084984,233,87,320,473,793,95,29,22,844,4448
551,2020-03-21T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,2267,265,2532,3129,5661,737,329,715,6705,24620
552,2020-03-21T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,152,37,189,477,666,134,82,42,790,5955
553,2020-03-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,591,70,661,425,1086,182,54,50,1190,13889
554,2020-03-21T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,598,129,727,432,1159,215,125,152,1436,4304
555,2020-03-21T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8258,1093,9351,8019,17370,3251,5050,3095,25515,66730
556,2020-03-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,742,141,883,1114,1997,172,2,154,2153,5740
557,2020-03-21T17:00:00,ITA,14,Molise,41.55774754,14.65916051,21,6,27,20,47,11,7,7,61,449
558,2020-03-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1976,301,2277,1229,3506,291,8,238,3752,10701
559,2020-03-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,209,33,242,400,642,94,4,29,675,5617
560,2020-03-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,65,16,81,240,321,37,5,4,330,2297
561,2020-03-21T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,206,48,254,204,458,82,26,6,490,4883
562,2020-03-21T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,664,202,866,1039,1905,219,35,72,2012,11909
563,2020-03-21T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,233,39,272,448,720,140,34,28,782,2656
564,2020-03-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,92,29,121,326,447,67,5,10,462,2712
565,2020-03-21T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,62,15,77,227,304,49,1,8,313,884
566,2020-03-21T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,942,249,1191,3023,4214,586,257,146,4617,53642
567,2020-03-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,218,49,267,272,539,58,15,33,587,3375
568,2020-03-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,10,23,58,81,15,0,0,81,643
569,2020-03-22T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,146,32,178,470,648,57,7,23,678,5718
570,2020-03-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,77,17,94,166,260,38,5,8,273,3666
571,2020-03-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,243,99,342,524,866,92,41,29,936,4943
572,2020-03-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,2429,269,2698,3692,6390,850,349,816,7555,28022
573,2020-03-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,163,47,210,528,738,84,89,47,874,6761
574,2020-03-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,671,79,750,522,1272,193,58,53,1383,17845
575,2020-03-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,736,132,868,483,1351,229,143,171,1665,4995
576,2020-03-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9439,1142,10581,7304,17885,1691,5865,3456,27206,70598
577,2020-03-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,816,138,954,1277,2231,268,6,184,2421,6391
578,2020-03-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,24,7,31,21,52,5,7,7,66,532
579,2020-03-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2118,308,2426,1701,4127,668,10,283,4420,12701
580,2020-03-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,252,37,289,459,748,111,7,31,786,6160
581,2020-03-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,67,16,83,244,327,9,5,7,339,2402
582,2020-03-22T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,220,55,275,321,596,140,26,8,630,5580
583,2020-03-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,706,215,921,1223,2144,265,42,91,2277,13264
584,2020-03-22T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,235,46,281,604,885,172,34,35,954,3050
585,2020-03-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,97,35,132,368,500,59,5,16,521,3135
586,2020-03-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,63,21,84,270,354,51,1,9,364,950
587,2020-03-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1113,255,1368,3276,4644,505,309,169,5122,57671
588,2020-03-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,52,280,325,605,76,20,38,663,3674
589,2020-03-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,12,27,62,89,9,0,1,90,696
590,2020-03-23T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,145,33,178,510,688,46,7,29,724,6084
591,2020-03-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,82,20,102,178,280,19,5,7,292,4073
592,2020-03-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,266,110,376,553,929,90,48,49,1026,5813
593,2020-03-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,2846,276,3122,4098,7220,980,423,892,8535,31200
594,2020-03-23T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,41,226,545,771,56,105,54,930,7424
595,2020-03-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,718,96,814,600,1414,157,63,63,1540,18371
596,2020-03-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,761,133,894,659,1553,259,159,212,1924,5538
597,2020-03-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9266,1183,10449,8461,18910,1555,6075,3776,28761,73242
598,2020-03-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,882,148,1030,1328,2358,148,8,203,2569,6782
599,2020-03-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,25,7,32,18,50,1,10,7,67,532
600,2020-03-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2194,343,2537,1992,4529,441,17,315,4861,13560
601,2020-03-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,285,45,330,532,862,120,7,37,906,6761
602,2020-03-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,76,18,94,249,343,20,5,11,359,2568
603,2020-03-23T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,250,60,310,371,681,91,27,13,721,6375
604,2020-03-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,838,238,1076,1225,2301,184,51,109,2461,13851
605,2020-03-23T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,249,46,295,619,914,69,68,41,1023,3150
606,2020-03-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,106,42,148,408,556,56,5,16,577,3561
607,2020-03-23T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,69,20,89,290,379,29,2,12,393,1098
608,2020-03-23T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1206,281,1487,3499,4986,383,327,192,5505,61115
609,2020-03-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,234,57,291,331,622,26,21,46,689,4294
610,2020-03-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,12,26,65,91,2,0,1,92,744
611,2020-03-24T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,166,38,204,495,699,57,44,38,781,6509
612,2020-03-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,88,21,109,195,304,27,5,10,319,4486
613,2020-03-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,345,181,526,466,992,75,53,56,1101,6297
614,2020-03-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,2974,291,3265,4446,7711,719,558,985,9254,33527
615,2020-03-24T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,195,49,244,604,848,62,80,64,992,8526
616,2020-03-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,747,94,841,704,1545,188,103,80,1728,18371
617,2020-03-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,803,147,950,742,1692,192,193,231,2116,5992
618,2020-03-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9711,1194,10905,8963,19868,1942,6657,4178,30703,76695
619,2020-03-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,862,149,1011,1486,2497,167,8,231,2736,7229
620,2020-03-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,7,34,21,55,6,10,8,73,572
621,2020-03-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2404,360,2764,2360,5124,654,17,374,5515,15469
622,2020-03-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,317,57,374,566,940,99,21,44,1005,7345
623,2020-03-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,80,19,99,296,395,62,11,15,421,2859
624,2020-03-24T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,250,60,310,489,799,125,27,20,846,7170
625,2020-03-24T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,918,244,1162,1357,2519,238,51,129,2699,15701
626,2020-03-24T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,308,49,357,618,975,87,79,56,1110,3712
627,2020-03-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,105,43,148,476,624,71,5,19,648,4108
628,2020-03-24T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,71,20,91,288,379,7,2,19,400,1180
629,2020-03-24T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1318,304,1622,3729,5351,443,381,216,5948,66178
630,2020-03-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,248,59,307,431,738,124,23,52,813,4982
631,2020-03-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,20,14,34,78,112,21,0,1,113,857
632,2020-03-25T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,190,40,230,518,748,77,67,43,858,6649
633,2020-03-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,93,23,116,217,333,32,7,11,351,5058
634,2020-03-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,318,123,441,631,1072,98,53,74,1199,6972
635,2020-03-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3180,294,3474,4782,8256,800,721,1077,10054,38045
636,2020-03-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,200,52,252,659,911,147,158,70,1139,9494
637,2020-03-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,805,101,906,769,1675,173,131,95,1901,20669
638,2020-03-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,927,147,1074,752,1826,189,225,254,2305,6602
639,2020-03-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10026,1236,11262,9329,20591,1643,7281,4474,32346,81666
640,2020-03-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,938,148,1086,1553,2639,198,8,287,2934,7896
641,2020-03-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,26,7,33,20,53,0,12,8,73,580
642,2020-03-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2544,381,2925,2631,5556,509,19,449,6024,16655
643,2020-03-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,349,64,413,610,1023,88,22,48,1093,8223
644,2020-03-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,82,19,101,311,412,21,12,18,442,3019
645,2020-03-25T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,259,80,339,597,936,148,33,25,994,8312
646,2020-03-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,999,251,1250,1526,2776,273,54,142,2972,17868
647,2020-03-25T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,308,65,373,685,1058,112,90,74,1222,4114
648,2020-03-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,123,44,167,519,686,62,5,19,710,4707
649,2020-03-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,70,25,95,280,375,1,2,24,401,1200
650,2020-03-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1407,316,1723,4022,5745,494,439,258,6442,70877
651,2020-03-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,280,64,344,516,860,133,23,63,946,5488
652,2020-03-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,16,38,95,133,21,0,1,134,1046
653,2020-03-26T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,223,43,266,525,791,48,67,48,906,7744
654,2020-03-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,101,23,124,248,372,42,7,14,393,5933
655,2020-03-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,448,114,562,607,1169,111,58,83,1310,8346
656,2020-03-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3354,301,3655,5195,8850,762,792,1174,10816,42395
657,2020-03-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,212,54,266,688,954,84,197,72,1223,10721
658,2020-03-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,878,113,991,844,1835,195,155,106,2096,22771
659,2020-03-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,998,154,1152,875,2027,262,260,280,2567,7304
660,2020-03-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,10681,1263,11944,10245,22189,2543,7839,4861,34889,87713
661,2020-03-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,977,166,1143,1652,2795,180,9,310,3114,8623
662,2020-03-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,8,35,46,81,30,14,8,103,670
663,2020-03-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2633,408,3041,2909,5950,510,135,449,6534,18054
664,2020-03-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,480,76,556,539,1095,89,22,65,1182,9191
665,2020-03-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,92,20,112,350,462,52,13,19,494,3461
666,2020-03-26T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,346,68,414,681,1095,170,36,33,1164,9658
667,2020-03-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1037,259,1296,1677,2973,254,95,158,3226,20952
668,2020-03-26T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,300,66,366,728,1094,75,117,86,1297,4600
669,2020-03-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,144,46,190,580,770,92,12,20,802,5428
670,2020-03-26T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,73,24,97,281,378,7,2,28,408,1203
671,2020-03-26T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1447,326,1773,4367,6140,493,508,287,6935,79759
672,2020-03-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,289,71,360,565,925,71,24,68,1017,6109
673,2020-03-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,15,37,110,147,17,1,3,151,1254
674,2020-03-27T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,249,45,294,539,833,97,110,60,1003,8520
675,2020-03-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,103,22,125,344,469,101,7,18,494,6901
676,2020-03-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,456,113,569,723,1292,144,64,98,1454,9613
677,2020-03-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3461,308,3769,5592,9361,772,960,1267,11588,47798
678,2020-03-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,222,57,279,748,1027,94,214,76,1317,11841
679,2020-03-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,992,126,1118,895,2013,199,164,118,2295,24106
680,2020-03-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1023,157,1180,880,2060,129,305,331,2696,7804
681,2020-03-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11137,1292,12429,11466,23895,2409,8001,5402,37298,95860
682,2020-03-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,979,162,1141,1709,2850,82,10,336,3196,9060
